timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695567449838,37,/canonical.html-5,200,OK,Thread Group 1-24,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,37,0,0
1695567449820,57,/success.txt-7,200,OK,Thread Group 1-46,text,true,,216,305,50,50,http://detectportal.firefox.com/success.txt?ipv6,57,0,0
1695567449834,43,/canonical.html-5,200,OK,Thread Group 1-13,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,43,0,0
1695567449828,53,/success.txt-7,200,OK,Thread Group 1-34,text,true,,216,305,50,50,http://detectportal.firefox.com/success.txt?ipv6,53,0,0
1695567449828,53,/success.txt-6,200,OK,Thread Group 1-20,text,true,,216,305,50,50,http://detectportal.firefox.com/success.txt?ipv4,53,0,0
1695567449841,41,/canonical.html-5,200,OK,Thread Group 1-2,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,41,0,0
1695567449830,52,/success.txt-3,200,OK,Thread Group 1-40,text,true,,216,305,50,50,http://detectportal.firefox.com/success.txt?ipv4,52,0,0
1695567449831,52,/canonical.html-1,200,OK,Thread Group 1-14,text,true,,297,303,50,50,http://detectportal.firefox.com/canonical.html,52,0,0
1695567449847,40,/canonical.html-5,200,OK,Thread Group 1-37,text,true,,298,303,50,50,http://detectportal.firefox.com/canonical.html,40,0,0
1695567449835,53,/success.txt-2,200,OK,Thread Group 1-22,text,true,,216,305,50,50,http://detectportal.firefox.com/success.txt?ipv6,53,0,0
1695567449855,35,/success.txt-3,200,OK,Thread Group 1-17,text,true,,216,305,50,50,http://detectportal.firefox.com/success.txt?ipv4,35,0,0
